,eventNm,opar,eventCo,eventStartDate,eventEndDate,eventStartTime,eventEndTime,chrgeInfo,mnnst,auspcInstt,phoneNumber,suprtInstt,seatNumber,admfee,entncAge,dscntInfo,atpn,homepageUrl,advantkInfo,prkplceYn,rdnmadr,lnmadr,latitude,longitude,referenceDate,insttCode
2293,[어린이 공연개발 워크숍] 꼬마장승 가출기,어린이극장,맛난 냄새에 이끌려 집을 가출한 꼬마 ‘장승이’의 호기심 어린 여정기,2017-12-16,2017-12-16,15:00 -15:50,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,만 3세 이상 입장 가능,null,null,https://www.acc.go.kr/board/schedule/child/1854,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2294,[어린이 공연개발 워크숍] 꼬마 게 이야기,어린이극장,넓고 넓은 바닷가 섬마을에 사는 꼬마 게와 화가 아저씨의 우정이야기,2017-12-16,2017-12-16,18:00 - 18:40,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,만 5세 이상 입장 가능,null,null,https://www.acc.go.kr/board/schedule/child/1856,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2295,"[대관공연] 2017 카즈미 타테이시 트리오 내한공연-지브리, 재즈를 만나다-광주",극장2,"이웃집 토토로, 하울의 움직이는 성, 센과 치히로의 행방불명 등  재즈로 듣는 지브리 애니메이션의 명곡 지난 6년간 한국인이 사랑하는 아티스트로 자리매김한 카즈미 타테이시 트리오 2011년~2016년 6년 연속 매진에 이은 일곱 번째 내한공연",2017-12-15,2017-12-15,20:00 - 21:30,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"R석 66,000원 S석 55,000원",만 7세 이상 입장 가능,null,null,https://www.acc.go.kr/board/schedule/performance/1776,<a href=''''http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=17014101 '''' title=''''예매사이트가기'''' target=''''_blank''''> 인터파크 티켓</a>,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2296,"[대관행사]이제, 문제는 우리가 낼게",문화창조원 등,"광산구 제1회 교육문화예술축제 ''''이제, 문제는 우리가 낼게''''",2017-12-14,2017-12-16,10:00 - 18:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,모든 연령,null,null,https://www.acc.go.kr/board/schedule/event/1887,"(전시체험) 자유관람, 현장신청 (포럼워크숍) 온라인 사전신청, 현장신청",Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2297,2017 한-중앙아 수교 25주년 기념 공연   ''''한-중앙아 민속음악 이야기'''',극장2,"중앙아시아와 외교관계를 맺은지 25년을 맞아 중앙아시아 공연예술을 소개하는 무대. 카자흐스탄, 키르기스 공화국 , 투르크메니스탄, 우즈베키스탄, 타지키스탄의 춤과 노래, 기악 등 다양한 음악을 선보임",2017-12-13,2017-12-13,19:00 -  21:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,만 7세 이상 입장가능,null,null,https://www.acc.go.kr/board/schedule/performance/1860,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2298,간디의 삶과 사상 : “나의 삶이 곧 메시지다”,국제회의실(콘퍼런스홀),ACC 초청강좌 마하트마 간디 탄생 150주년을 기념하여 그의 삶이 주고자 하는 메시지가 21세기 우리 사회에 어떠한 실천적 의미가 있는지 살펴보는 시간,2019-08-29,2019-08-29,14:00 - 16:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,모든 연령,null,null,https://www.acc.go.kr/board/schedule/education/3084,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2299,무용축제,수성아트피아 용지홀,무용,2020-07-15,2020-07-18,19:30,21:00,유료,수성아트피아,수성아트피아,053-668-1800,,1159,,,,,http://www.ssartpia.kr,,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-03-04,3460000
2300,7월 문화가있는날 <피아노 김상원>,수성아트피아 무학홀,클래식,2020-07-22,2020-07-22,19:30,21:00,무료,수성아트피아,수성아트피아,053-668-1800,,301,,,,,http://www.ssartpia.kr,,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-03-04,3460000
2301,대구MBC교향악단 제38회 정기연주회,수성아트피아 용지홀,클래식,2020-07-24,2020-07-24,19:30,21:00,유료,수성아트피아,수성아트피아,053-668-1800,,1159,,,,,http://www.ssartpia.kr,,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-03-04,3460000
2302,대구 플루트 뮤직 페어,수성아트피아 용지홀/무학홀,음악회,2020-07-31,2020-08-02,15:00,21:00,유료,수성아트피아,수성아트피아,053-668-1800,,1159,,,,,http://www.ssartpia.kr,,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-03-04,3460000
2303,국악축제,수성아트피아 무학홀,국악,2020-08-04,2020-08-08,19:30,21:00,유료,수성아트피아,수성아트피아,053-668-1800,,1159,,,,,http://www.ssartpia.kr,,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-03-04,3460000
2304,8월 마티네콘서트,수성아트피아 용지홀,클래식,2020-08-11,2020-08-11,11:00,12:30,유료,수성아트피아,수성아트피아,053-668-1800,,1159,,,,,http://www.ssartpia.kr,,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-03-04,3460000
2305,배은진 비올라 리사이틀,수성아트피아 무학홀,클래식,2020-08-23,2020-08-23,17:00,18:30,유료,수성아트피아,수성아트피아,053-668-1800,,301,,,,,http://www.ssartpia.kr,,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-03-04,3460000
2306,8월 문화가 있는 날 <앙상블 동성>,수성아트피아 무학홀,음악회,2020-08-26,2020-08-26,19:30,20:30,무료,수성아트피아,수성아트피아,053-668-1800,,301,,,,,http://www.ssartpia.kr,,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-03-04,3460000
2307,주미 강&손열음 듀오 리사이틀->삭제 (공연취소),수성아트피아 용지홀,클래식,2020-09-10,2020-09-10,19:30,21:00,유료,수성아트피아,수성아트피아,053-668-1800,,1159,,,,,http://www.ssartpia.kr,,Y,대구광역시 수성구 무학로 180,대구광역시 수성구 지산동 1137-3,35.82928349,128.6282735,2021-03-04,3460000
2308,2017 ACC시민오케스트라,예술극장 극장1,"중학생부터 60대까지, 광주시민에서 경기도민까지, 연령대와 지역을 아우르는 ACC시민오케스트라의 5개월간의 대장정을 보여주는 연주회",2017-12-10,2017-12-10,17:00 - 18:20,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료(사전 예약 후 공연 당일 선착순 좌석 교환),만 7세 이상 입장 가능,null,null,https://www.acc.go.kr/board/schedule/performance/1803,홈페이지  ※1인당 4매까지 예매가능,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2309,2019 바이브 콘서트,장충체육관 주체육관,콘서트,2019-04-27,2019-04-28,18:00,null,유료,㈜스프링이엔티,㈜스프링이엔티,null,null,null,null,null,null,null,null,null,null,서울특별시 중구 동호로 241 장충체육관,null,37.5586394894,127.0066775130,2019-05-30,B553774
2310,2017 광주여협합창단 정기연주회 ''''기억'''',예술극장 극장1,30대부터 70대 여성들로 구성되어 광주여협합창단이 광주시민여성들의 역량강화. 소통 격려 및 화합의 장을 마련함,2017-12-09,2017-12-09,17:00 - 18:40,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료(사전 예약 후 공연 당일 선착순 좌석 교환),만 7세 이상 입장 가능,null,null,https://www.acc.go.kr/board/schedule/performance/1799,홈페이지 ※1인당 4매까지 예매가능,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2311,쿵짝 두 번째 이야기 - 얼쑤,어린이극장,"명작 단편 소설 뮤지컬 메밀 꽃 필 무렵 (이효석), 봄봄 (김유정), 고무신 (오영수)",2017-12-08,2017-12-10,"(금) 15:00, 19:30 (토) 15:00, 19:00 (일) 15:00",null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"전석 15,000원",만 7세 이상 입장가능,null,null,https://www.acc.go.kr/board/schedule/child/1797,홈페이지 / 콜센터 / 매표소,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2312,국립아시아문화전당 초대 대한민국예술원 특별전,문화창조원 복합6관,"대한민국예술원의 작고작가 및 현회원 작가들의 한국화, 서양화, 조각, 서예, 공예, 건축 등의 작품 62점 전시",2017-12-06,2018-01-28,"(화-일)10:00 - 18:00 (수,토)10:00 - 19:00 ※종료 1시간 전까지 입장 가능",null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,모든 연령,null,null,https://www.acc.go.kr/board/schedule/exhibition/1851,자유관람,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2313,[대관행사] 2017 국제도시디자인포럼,국제회의실(콘퍼런스홀),"사람과 문화가 있는 도시디자인''''이라는 주제아래 시민, 사회 단체 대표, 학계 전문가 등 국내외 참가자들이 함께 모여 도시디자인의 다양한 담론을 형성하고 도시의 미래에 대한 안목을 높이는 계기 마련",2017-12-05,2017-12-07,(화) 14:00 - 19:00 (수) 10:30 - 19:00 (목) 10:30 - 13:30,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,모든 연령,null,null,https://www.acc.go.kr/board/schedule/event/1849,<a href=''''http://www.gudf.or.kr/p3100.php'''' title=''''예매사이트 바로가기'''' target=''''_blank''''>국제도시디자인포럼 홈페이지 사전등록</a>,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2314,지혜쑥쑥 이야기놀이터,어린이창작실험실(생활문화실),아시아 여러 나라의 이야기를 주제로 탐색과 창작 활동을 하면서 연극을 만들어가는 문화다양성 프로그램,2018-02-03,2018-04-28,14:00 - 15:30,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"60,000원(재료비 포함)",초등 3-4학년,null,null,https://www.acc.go.kr/board/schedule/child/1903,홈페이지 / 콜센터,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2315,ACC 시네마 펀드 제작발표회,문화정보원 B3 극장3,2018년 ACC 시네마 펀드에서 선정된 작가들의 작품 제작 계획 발표를 일반 공개로 진행한다,2018-07-24,2018-07-24,14:00 - 17:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,모든 연령,null,null,https://www.acc.go.kr/board/schedule/event/2137,자율 참여,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2316,이터널 나우,예술극장 극장1,"영원히 마음을 사로잡을, 지금.",2019-08-06,2019-08-07,19:30,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"R석 30,000원 S석 20,000원 A석 10,000원",8세 이상 입장 가능,null,null,https://www.acc.go.kr/board/schedule/performance/3048,홈페이지 / 매표소 / 콜센터,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2317,키즈 스토리텔러,어린이창작실험실(미디어실),"세계 각 국의 다양한 이야기를 새롭게 창작하고, 스토리텔러가 되어 전달하는 과정을 경험하는 자기주도적 프로그램",2019-08-04,2019-09-29,초등 10:30 - 12:00 유아 13:00 - 14:30,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"40,000원(재료비 포함)",유아 6-7세 초등 1-3학년,null,null,https://www.acc.go.kr/board/schedule/child/3065,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2318,세계수영선수권대회 기념 미디어월 전시 Wild Spirit,아시아문화광장 미디어월,세계수영선수권대회를 기념하여 제작된 Wild Spirit은 물의 역동성과 다양한 형태를 시각화한 비디오와 LED 설치 작품이 연동하는 대형 미디어월 전시,2019-08-03,2019-08-11,20:00 - 21:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,모든 연령,null,null,https://www.acc.go.kr/board/schedule/exhibition/3067,자유 관람,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2319,길에서(On The Road),극장2,2019 아시테지 국제 여름축제 협력 프로그램 네 남자의 이 넓은 세상 속 내 집 찾기,2019-08-03,2019-08-04,토 14:00 일 14:00,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"10,000원",5세 이상 입장가능(권장연령 8세 이상),null,null,https://www.acc.go.kr/board/schedule/child/3018,홈페이지 / 콜센터 / 매표소,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2320,여름방학 교육프로그램,어린이창작실험실,여름방학을 맞아 유아 및 초등학생을 대상으로 진행되는 특별체험프로그램,2019-08-01,2019-08-17,상세 내용 참조,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"3,000원",5 - 13세,null,null,https://www.acc.go.kr/board/schedule/child/3035,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2321,수박비누에 풍덩,어린이도서관,2019 어린이책놀이터 너나들이 <그림책에 풍덩> 전시연계프로그램,2019-08-01,2019-08-23,15:00 - 16:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,초등 1-6학년,null,null,https://www.acc.go.kr/board/schedule/child/3044,홈페이지,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
2322,Enjoy 라이브러리파크 8월 프로그램 청소년 여름방학 ''''보물책 찾기'''',라이브러리파크,라이브러리파크 및 북라운지 곳곳에 숨겨진 보물책 10권 찾기 (1일 선착순 30명),2019-08-01,2019-08-15,보물책 교환시간 11:00 - 17:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,30,무료,청소년,null,null,https://www.acc.go.kr/board/schedule/event/3066,자율 참여,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
