addr,clCd,clCdNm,drTotCnt,estbDd,gdrCnt,hospUrl,intnCnt,postNo,resdntCnt,sdrCnt,sgguCd,sgguCdNm,sidoCd,sidoCdNm,telno,XPos,YPos,yadmNm,ykiho
울산광역시 동구 방어진순환도로 1128 (서부동),51,치과의원,1,19891101,1,,0,44012,0,0,260002,울산동구,260000,울산,052-235-1184,129.4257057,35.5396241,김성열치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz
울산광역시 남구 삼산중로100번길 20 4층 (삼산동),51,치과의원,1,20180724,1,,0,44705,0,0,260001,울산남구,260000,울산,052-933-2875,129.3376246,35.5420875,김정수치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz
울산광역시 중구 학성로 95 (성남동),51,치과의원,1,19830504,1,,0,44529,0,0,260003,울산중구,260000,울산,052-243-0481,129.3214307,35.5554008,김정열치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz
울산광역시 중구 명륜로 75 (우정동),51,치과의원,1,19950503,1,,0,44461,0,0,260003,울산중구,260000,울산,052-246-1561,129.3119058,35.5582382,김종헌치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz
울산광역시 남구 대학로 134 4층 (무거동),51,치과의원,1,19970705,1,,0,44611,0,0,260001,울산남구,260000,울산,052-247-3575,129.2618564,35.5463827,김종환치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEyMjIjODEjJDEjJDIjJDgz
울산광역시 남구 수암로 99 (신정동),51,치과의원,1,19840504,1,,0,44739,0,0,260001,울산남구,260000,울산,052-274-7672,129.3187033,35.5292298,김창호치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz
울산광역시 울주군 언양읍 동문길 66 (언양읍),51,치과의원,1,19920226,1,,0,44942,0,0,260100,울산울주군,260000,울산,052-264-4647,129.1244982,35.5654657,김치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz
울산광역시 남구 중앙로 23 2층 (야음동),51,치과의원,1,19870313,1,,0,44746,0,0,260001,울산남구,260000,울산,052-272-6862,129.3182051,35.5235863,김태근치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz
울산광역시 동구 방어진순환도로 1120-1 (서부동),51,치과의원,1,19830315,1,,0,44012,0,0,260002,울산동구,260000,울산,052-251-1526,129.4263922,35.5394179,김평환치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz
울산광역시 남구 왕생로 97 4층 (달동),51,치과의원,1,19990604,1,,0,44703,0,0,260001,울산남구,260000,울산,052-227-3706,129.3297629,35.5419618,김흥선치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz
울산광역시 동구 화문로 64 3층 (방어동),51,치과의원,1,20130412,1,,0,44099,0,0,260002,울산동구,260000,울산,052-700-2879,129.4158929,35.4831418,꽃바위치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz
울산광역시 중구 번영로 569 (남외동),51,치과의원,1,19870424,1,,0,44492,0,0,260003,울산중구,260000,울산,052-294-0808,129.3440578,35.5691150,남치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz
울산광역시 중구 명륜로 30 (우정동),51,치과의원,1,20050328,0,,0,44534,0,1,260003,울산중구,260000,울산,052-244-2879,129.3094563,35.5549132,내 치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDQjJDgz
울산광역시 남구 삼산로 49 (신정동),51,치과의원,1,19830604,1,,0,44676,0,0,260001,울산남구,260000,울산,052-274-5823,129.3131135,35.5339799,노동광치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNTEjJDEjJDYjJDgz
"울산광역시 남구 삼산로 270 6층 (삼산동, 킴스빌딩)",51,치과의원,1,20130419,1,,0,44719,0,0,260001,울산남구,260000,울산,052-269-2822,129.3366990,35.5388659,노바치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz
울산광역시 중구 학성로 115 (옥교동),51,치과의원,1,19961105,1,http://www.울산임플란트.kr,0,44530,0,0,260003,울산중구,260000,울산,052-243-2875,129.3235866,35.5559178,노벨치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz
울산광역시 남구 삼산로 15 3층 (신정동),51,치과의원,1,19890420,1,,0,44678,0,0,260001,울산남구,260000,울산,052-267-5017,129.3095358,35.5330677,노성환치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQ0NjEwMDIjODEjJDEjJDIjJDgz
울산광역시 울주군 온양읍 온양로 101 (),51,치과의원,4,20151014,2,,0,44978,0,2,260100,울산울주군,260000,울산,052-238-2875,129.2829709,35.4102792,노엘치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjE0ODEjNjEjJDEjJDAjJDgz
울산광역시 울주군 온양읍 온양로 105 6층,51,치과의원,3,20170919,2,,0,44978,0,1,260100,울산울주군,260000,울산,052-707-8275,129.2834115,35.4103077,뉴욕스마트치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQzIyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz
울산광역시 동구 동해안로 25 (동부동),51,치과의원,1,20091215,1,,0,44006,0,0,260002,울산동구,260000,울산,052-201-3909,129.4262351,35.5417539,뉴욕앤치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz
"울산광역시 남구 삼산로 273 7층 (삼산동, 삼산타워)",51,치과의원,4,20100107,1,,0,44705,0,3,260001,울산남구,260000,울산,052-283-2875,129.3367805,35.5395317,뉴욕연합치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQxMyQzNjEyMjIjODEjJDEjJDIjJDgz
"울산광역시 남구 대학로 157 4층 (무거동, 부흥빌딩)",51,치과의원,1,20090331,1,http://www.ny-dental.co.kr,0,44602,0,0,260001,울산남구,260000,울산,052-232-2875,129.2624386,35.5486949,뉴욕치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNjEjJDEjJDgjJDgz
울산광역시 울주군 언양읍 반구대로 826 2층,51,치과의원,3,20170206,3,,0,44940,0,0,260100,울산울주군,260000,울산,052-700-2804,129.1277328,35.5634491,뉴욕플란트치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQzIyQ2MiQyNjEwMDIjODEjJDEjJDYjJDgz
울산광역시 북구 명촌로 75 (명촌동),51,치과의원,1,20030730,1,,0,44254,0,0,260004,울산북구,260000,울산,052-288-5875,129.3566091,35.5539732,늘푸른치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz
울산광역시 울주군 범서읍 구영로 94 404호 (M-플라자),51,치과의원,1,20080213,1,,0,44924,0,0,260100,울산울주군,260000,울산,052-245-2875,129.2412760,35.5741416,니즈연합치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz
"울산광역시 중구 번영로 574 4층 (남외동, 동천빌딩)",51,치과의원,1,20070525,1,,0,44495,0,0,260003,울산중구,260000,울산,052-291-2275,129.3448300,35.5684192,니즈연합치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz
울산광역시 동구 대학길 43 2층 (화정동),51,치과의원,1,20201127,1,,0,44070,0,0,260002,울산동구,260000,울산,052-922-2800,,,다시봄치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz
울산광역시 남구 팔등로 86-1 2층 (신정동),51,치과의원,1,20160412,1,,0,44684,0,0,260001,울산남구,260000,울산,052-257-2275,129.3158619,35.5458789,닥터K치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz
울산광역시 중구 종가6길 21 8층 (우정동),51,치과의원,1,20180921,1,,0,44542,0,0,260003,울산중구,260000,울산,052-212-8275,129.3119440,35.5627714,닥터스치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz
울산광역시 동구 대학길 57 (화정동),51,치과의원,1,19971212,1,,0,44070,0,0,260002,울산동구,260000,울산,052-252-7521,129.4209346,35.4989383,대송치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz
울산광역시 남구 돋질로 74 3층 (달동),51,치과의원,1,20050623,1,,0,44691,0,0,260001,울산남구,260000,울산,052-258-2888,129.3141550,35.5382066,대영치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz
울산광역시 남구 삼산로267번길 8 4층 (삼산동),51,치과의원,1,20150416,0,,0,44705,0,1,260001,울산남구,260000,울산,052-269-2885,129.3362939,35.5399560,더바른치과교정과치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz
울산광역시 남구 대학로 136 6층 (무거동),51,치과의원,1,20090410,1,http://www.w-dent.co.kr,0,44611,0,0,260001,울산남구,260000,울산,052-221-1441,129.2620076,35.5465859,더블유치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz
울산광역시 울주군 언양읍 동문길 65 5층,51,치과의원,1,20181211,1,,0,44941,0,0,260100,울산울주군,260000,울산,052-274-1275,129.1250377,35.5654061,더젊어지는치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz
"울산광역시 남구 수암로128번길 7 나동 2층 (야음동, 그린레포츠)",51,치과의원,1,20150812,0,,0,44750,0,1,260001,울산남구,260000,울산,052-267-7528,129.3213831,35.5270587,더플러스치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ4OSQzNjEyMjIjNTEjJDEjJDYjJDgz
울산광역시 남구 정동로42번길 28 3층 (삼산동),51,치과의원,1,20040106,1,,0,44715,0,0,260001,울산남구,260000,울산,052-258-2840,129.3471134,35.5373555,델타전치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjEwMDIjNjEjJDEjJDgjJDgz
울산광역시 남구 삼산로 274 10층 (삼산동),51,치과의원,1,20040106,1,http://www.deltadental.co.kr/,0,44719,0,0,260001,울산남구,260000,울산,052-257-2860,129.3371409,35.5389443,델타치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz
울산광역시 동구 방어진순환도로 911 (서부동),51,치과의원,1,20070629,1,,0,44031,0,0,260002,울산동구,260000,울산,052-201-0428,129.4324878,35.5224475,동구현대치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz
울산광역시 남구 번영로 179 (달동),51,치과의원,1,19781018,1,,0,44695,0,0,260001,울산남구,260000,울산,052-266-2828,129.3260405,35.5411225,동산치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz
울산광역시 남구 삼산로 344 2층 (삼산동),51,치과의원,3,20191001,1,,0,44715,0,2,260001,울산남구,260000,울산,052-260-8275,129.3445429,35.5394617,드림연합치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz
울산광역시 남구 문수로 403 4층 (신정동),51,치과의원,1,20131227,1,,0,44653,0,0,260001,울산남구,260000,울산,052-265-6401,129.2976265,35.5341417,득원치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjEwMDIjNzEjJDEjJDgjJDgz
울산광역시 북구 화봉로 60 203호 (연암동),51,치과의원,1,19990615,1,,0,44242,0,0,260004,울산북구,260000,울산,052-288-2929,129.3656652,35.5879252,디아이연세치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz
울산광역시 남구 화합로 148 4층 (삼산동),51,치과의원,1,20080714,1,,0,44715,0,0,260001,울산남구,260000,울산,052-261-9559,129.3401987,35.5379732,디에르치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQyIyQxIyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz
울산광역시 남구 화합로 203 (삼산동),51,치과의원,3,20190906,3,,0,44705,0,0,260001,울산남구,260000,울산,052-710-5020,129.3391854,35.5429337,디지털365치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz
울산광역시 북구 호계로 277 (호계동),51,치과의원,1,20070901,1,,0,44228,0,0,260004,울산북구,260000,울산,052-293-2879,129.3506929,35.6280626,디지털노블치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz
울산광역시 남구 중앙로 263 4층 (신정동),51,치과의원,1,20100907,1,,0,44671,0,0,260001,울산남구,260000,울산,227-2825,129.3102357,35.5441325,따뜻한치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjODEjJDEjJDYjJDgz
울산광역시 북구 화봉로 59 나동 206호 (화봉동),51,치과의원,1,20050415,1,,0,44241,0,0,260004,울산북구,260000,울산,052-287-3528,129.3656224,35.5885710,라임치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQzNjEwMDIjNTEjJDEjJDYjJDgz
"울산광역시 남구 대학로 130 4층 (무거동, 성진빌딩)",51,치과의원,2,20060313,2,,0,44611,0,0,260001,울산남구,260000,울산,052-277-7585,129.2617207,35.5461451,램브란트치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz
울산광역시 남구 월평로 252 (삼산동),51,치과의원,1,19920511,1,,0,44700,0,0,260001,울산남구,260000,울산,052-266-7905,129.3321375,35.5468917,로덴치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjODEjJDEjJDIjJDgz
"울산광역시 중구 동천서로 56 G PLACE 5층 501,502호 (서동)",51,치과의원,1,20190718,1,,0,44481,0,0,260003,울산중구,260000,울산,294-7575,129.3447183,35.5838478,로원치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz
울산광역시 남구 수암로 4 3층 (신정동),51,치과의원,1,19850430,1,,0,44740,0,0,260001,울산남구,260000,울산,052-275-1334,129.3085629,35.5316856,로타리치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz
울산광역시 동구 동해안로 4 (서부동),51,치과의원,1,20060630,1,,0,44012,0,0,260002,울산동구,260000,울산,052-234-7500,129.4248522,35.5399456,리더스윤치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz
"울산광역시 남구 수암로 138 타임스퀘어 6층 604, 605호 (야음동)",51,치과의원,1,20201104,0,,0,44750,0,1,260001,울산남구,260000,울산,052-975-2875,,,리더스치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz
"울산광역시 남구 삼산로 243 6층 (달동, 종범빌딩)",51,치과의원,2,20060126,0,http://www.littleone.co.kr,0,44707,0,2,260001,울산남구,260000,울산,052-258-1275,129.3336736,35.5389440,리틀원소아치과치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNjEjJDEjJDQjJDgz
울산광역시 남구 문수로 414 5층 (신정동),51,치과의원,1,20100407,1,,0,44666,0,0,260001,울산남구,260000,울산,052-268-2833,129.2984066,35.5335415,맑은치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz
울산광역시 남구 수암로 235-1 (야음동),51,치과의원,1,19950428,1,,0,44761,0,0,260001,울산남구,260000,울산,052-265-0576,129.3318687,35.5244641,명문치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz
울산광역시 남구 북부순환도로 23 3층 (무거동),51,치과의원,1,20070711,0,,0,44629,0,1,260001,울산남구,260000,울산,052-277-8200,129.2663093,35.5520628,무거리틀원소아치과치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDQjJDgz
울산광역시 남구 울밀로 2906 4층 402호 (무거동),51,치과의원,1,20140403,1,,0,44630,0,0,260001,울산남구,260000,울산,052-222-7528,129.2648839,35.5546230,문상원치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ3MiQzNjE0ODEjNjEjJDEjJDgjJDgz
울산광역시 남구 삼산로 5 (신정동),51,치과의원,1,19850305,1,,0,44678,0,0,260001,울산남구,260000,울산,052-275-2727,129.3084344,35.5327409,문치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz
울산광역시 남구 삼산로 274 10층 (삼산동),51,치과의원,1,20040106,1,,0,44719,0,0,260001,울산남구,260000,울산,052-225-2828,129.3371409,35.5389443,미그린치과교정과치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
울산광역시 남구 문수로 303 (옥동),51,치과의원,1,20010516,1,,0,44645,0,0,260001,울산남구,260000,울산,052-267-2000,129.2867909,35.5359151,미다스치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz
울산광역시 남구 삼산로 258 5층 (달동),51,치과의원,3,20070515,3,,0,44718,0,0,260001,울산남구,260000,울산,052-221-2553,129.3352197,35.5385026,미담치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz
울산광역시 울주군 범서읍 구영로 78 4층 402호 (서린프라자),51,치과의원,1,20140401,1,,0,44924,0,0,260100,울산울주군,260000,울산,052-211-2804,129.2406403,35.5754446,미라인치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz
"울산광역시 동구 방어진순환도로 985 (서부동, 현대패밀리상가)",51,치과의원,1,19900518,1,,0,44025,0,0,260002,울산동구,260000,울산,052-235-7528,129.4327834,35.5292509,미래드림치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz
울산광역시 동구 진성5길 59 (전하동),51,치과의원,1,20110722,1,,0,44048,0,0,260002,울산동구,260000,울산,052-234-2080,129.4257510,35.5077638,미래치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjNjEjJDEjJDQjJDgz
"울산광역시 남구 삼산로 266 9층 (삼산동, 굿모닝메디컬빌딩)",51,치과의원,1,20040116,1,,0,44719,0,0,260001,울산남구,260000,울산,052-258-2875,129.3362911,35.5387849,미본치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQxIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz
울산광역시 북구 매산로 15 (매곡동),51,치과의원,1,20180129,1,,0,44223,0,0,260004,울산북구,260000,울산,052-246-2875,129.3571198,35.6417384,미서울치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz
울산광역시 울주군 범서읍 구영로 100 501호 (구영프라자),51,치과의원,1,20080418,1,,0,44924,0,0,260100,울산울주군,260000,울산,052-243-5900,129.2413892,35.5736369,미소를심는치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNjEjJDEjJDgjJDgz
울산광역시 남구 돋질로302번길 31 (삼산동),51,치과의원,1,20121122,0,http://misomore.net/,0,44705,0,1,260001,울산남구,260000,울산,261-0875,129.3375483,35.5413176,미소모아치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzQxIyQxIyQ3IyQwMyQyNjEwMDIjNzEjJDEjJDgjJDgz
"울산광역시 남구 화합로 150 2,3층 (삼산동)",51,치과의원,2,20050929,0,,0,44715,0,2,260001,울산남구,260000,울산,052-1899-7518,129.3401706,35.5381096,미소원치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjEwMDIjNTEjJDEjJDYjJDgz
울산광역시 중구 종가로 747 3층 (장현동),51,치과의원,1,20141030,1,,0,44548,0,0,260003,울산중구,260000,울산,052-293-2275,129.3437141,35.5882836,미소진치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjNzEjJDEjJDgjJDgz
울산광역시 울주군 범서읍 천상중앙길 95 (),51,치과의원,1,20131120,1,,0,44930,0,0,260100,울산울주군,260000,울산,052-211-2806,129.2261874,35.5624480,미소치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz
울산광역시 중구 태화로 184 2층 (태화동),51,치과의원,1,20060718,1,,0,44457,0,0,260003,울산중구,260000,울산,052-245-7008,129.2956975,35.5520436,미플러스치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz
"울산광역시 남구 삼산로 303 103동 4층 421호 (삼산동, 대성스카이렉스)",51,치과의원,1,20130205,0,,0,44713,0,1,260001,울산남구,260000,울산,052-256-2885,129.3400726,35.5402328,바른이치과교정과치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz
"울산광역시 북구 진장유통로 64 4층 (진장동, 롯데마트)",51,치과의원,1,20010629,1,,0,44248,0,0,260004,울산북구,260000,울산,052-288-7520,129.3590146,35.5759996,바른임플치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz
울산광역시 울주군 온산읍 덕신로 279 수산업협동조합(온산점) 5층,51,치과의원,1,20181005,1,,0,45001,0,0,260100,울산울주군,260000,울산,052-708-7528,129.3119469,35.4342451,바른정치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz
울산광역시 남구 문수로 329 2층 (옥동),51,치과의원,1,20170726,1,,0,44645,0,0,260001,울산남구,260000,울산,052-201-2875,129.2896201,35.5354884,바른진치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz
울산광역시 남구 월평로 50 2층 (신정동),51,치과의원,1,20020417,1,http://www.barundent.com,0,44672,0,0,260001,울산남구,260000,울산,052-258-2750,129.3110858,35.5416206,바른치과의원,JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxOTYxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
